REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,16/05/2023 6:05,4761.52,19.11,TRADE
VIC1,16/05/2023 6:10,4934.48,100.03,TRADE
VIC1,16/05/2023 6:15,4907.86,177.2,TRADE
VIC1,16/05/2023 6:20,4949.2,-33.24,TRADE
VIC1,16/05/2023 6:25,5034.75,19.11,TRADE
VIC1,16/05/2023 6:30,5155,45.03,TRADE
VIC1,16/05/2023 6:35,5152.72,69.57,TRADE
VIC1,16/05/2023 6:40,5185.48,30.58,TRADE
VIC1,16/05/2023 6:45,5325.82,276.4,TRADE
VIC1,16/05/2023 6:50,5429.91,269.41,TRADE
VIC1,16/05/2023 6:55,5432.15,276.66,TRADE
VIC1,16/05/2023 7:00,5427.51,274.19,TRADE
VIC1,16/05/2023 7:05,5591.39,299.5,TRADE
VIC1,16/05/2023 7:10,5692.08,146.15,TRADE
VIC1,16/05/2023 7:15,5725.02,272.97,TRADE
VIC1,16/05/2023 7:20,5747.93,161.54,TRADE
VIC1,16/05/2023 7:25,5826.58,165.37,TRADE
VIC1,16/05/2023 7:30,5916.1,175.96,TRADE
VIC1,16/05/2023 7:35,5967.15,167.76,TRADE
VIC1,16/05/2023 7:40,5965.81,116.59,TRADE
VIC1,16/05/2023 7:45,6045.67,240.08,TRADE
VIC1,16/05/2023 7:50,6069.92,207.39,TRADE
VIC1,16/05/2023 7:55,6106.09,9,TRADE
VIC1,16/05/2023 8:00,6064.96,80.56,TRADE
VIC1,16/05/2023 8:05,6089.28,97.58,TRADE
VIC1,16/05/2023 8:10,6113.4,150.11,TRADE
VIC1,16/05/2023 8:15,6146.64,150.11,TRADE
VIC1,16/05/2023 8:20,6066.72,150.11,TRADE
VIC1,16/05/2023 8:25,6075.35,150.11,TRADE
VIC1,16/05/2023 8:30,6052.64,138.24,TRADE
VIC1,16/05/2023 8:35,6032.12,150.11,TRADE
VIC1,16/05/2023 8:40,5991.41,148.71,TRADE
VIC1,16/05/2023 8:45,6024.28,148.43,TRADE
VIC1,16/05/2023 8:50,6025.38,122.95,TRADE
VIC1,16/05/2023 8:55,6071.34,149.5,TRADE
VIC1,16/05/2023 9:00,5962.04,120.62,TRADE
VIC1,16/05/2023 9:05,5942.8,217.52,TRADE
VIC1,16/05/2023 9:10,6045.22,262.22,TRADE
VIC1,16/05/2023 9:15,6042.19,150.06,TRADE
VIC1,16/05/2023 9:20,6026.57,151.92,TRADE
VIC1,16/05/2023 9:25,6016.28,217.51,TRADE
VIC1,16/05/2023 9:30,6016.24,288.92,TRADE
VIC1,16/05/2023 9:35,5935.32,153.79,TRADE
VIC1,16/05/2023 9:40,5944.46,152.25,TRADE
VIC1,16/05/2023 9:45,5894.18,123.52,TRADE
VIC1,16/05/2023 9:50,5809.26,150.11,TRADE
VIC1,16/05/2023 9:55,5800.76,118.75,TRADE
VIC1,16/05/2023 10:00,5761.52,118.13,TRADE
VIC1,16/05/2023 10:05,5789.55,150.11,TRADE
VIC1,16/05/2023 10:10,5756.56,133.55,TRADE
VIC1,16/05/2023 10:15,5771.9,145.94,TRADE
VIC1,16/05/2023 10:20,5713.09,115.64,TRADE
VIC1,16/05/2023 10:25,5732.87,146.65,TRADE
VIC1,16/05/2023 10:30,5681.47,113.43,TRADE
VIC1,16/05/2023 10:35,5693.2,136.78,TRADE
VIC1,16/05/2023 10:40,5650.22,107.86,TRADE
VIC1,16/05/2023 10:45,5671.23,105.5,TRADE
VIC1,16/05/2023 10:50,5573.61,73.89,TRADE
VIC1,16/05/2023 10:55,5588.22,107.28,TRADE
VIC1,16/05/2023 11:00,5544.84,113.16,TRADE
VIC1,16/05/2023 11:05,5548.21,112.88,TRADE
VIC1,16/05/2023 11:10,5520.87,115.27,TRADE
VIC1,16/05/2023 11:15,5556.36,142.89,TRADE
VIC1,16/05/2023 11:20,5503.86,140.72,TRADE
VIC1,16/05/2023 11:25,5508.52,137.37,TRADE
VIC1,16/05/2023 11:30,5520.69,135.7,TRADE
VIC1,16/05/2023 11:35,5400.47,97.83,TRADE
VIC1,16/05/2023 11:40,5394.95,133.39,TRADE
VIC1,16/05/2023 11:45,5435.16,136.4,TRADE
VIC1,16/05/2023 11:50,5450.77,109.92,TRADE
VIC1,16/05/2023 11:55,5385.48,136.54,TRADE
VIC1,16/05/2023 12:00,5420.78,136.78,TRADE
VIC1,16/05/2023 12:05,5386.83,136.78,TRADE
VIC1,16/05/2023 12:10,5402.33,136.02,TRADE
VIC1,16/05/2023 12:15,5352.75,55.34,TRADE
VIC1,16/05/2023 12:20,5353.09,111.37,TRADE
VIC1,16/05/2023 12:25,5430.78,136.78,TRADE
VIC1,16/05/2023 12:30,5383.49,149.33,TRADE
VIC1,16/05/2023 12:35,5390.23,139.37,TRADE
VIC1,16/05/2023 12:40,5450.53,141.73,TRADE
VIC1,16/05/2023 12:45,5395.85,135.97,TRADE
VIC1,16/05/2023 12:50,5362.74,126.22,TRADE
VIC1,16/05/2023 12:55,5437.47,138.14,TRADE
VIC1,16/05/2023 13:00,5368.59,132.47,TRADE
VIC1,16/05/2023 13:05,5365.45,137.87,TRADE
VIC1,16/05/2023 13:10,5430.61,138.89,TRADE
VIC1,16/05/2023 13:15,5420.51,140.05,TRADE
VIC1,16/05/2023 13:20,5464.48,141.45,TRADE
VIC1,16/05/2023 13:25,5477.77,114.55,TRADE
VIC1,16/05/2023 13:30,5479.71,137.64,TRADE
VIC1,16/05/2023 13:35,5482.67,141.1,TRADE
VIC1,16/05/2023 13:40,5396.97,140.3,TRADE
VIC1,16/05/2023 13:45,5383.9,139.77,TRADE
VIC1,16/05/2023 13:50,5410.18,141.65,TRADE
VIC1,16/05/2023 13:55,5406.81,141.55,TRADE
VIC1,16/05/2023 14:00,5363.34,204.76,TRADE
VIC1,16/05/2023 14:05,5530.39,196.78,TRADE
VIC1,16/05/2023 14:10,5485.26,147.54,TRADE
VIC1,16/05/2023 14:15,5467.03,144.65,TRADE
VIC1,16/05/2023 14:20,5536.36,141.67,TRADE
VIC1,16/05/2023 14:25,5437.84,142.53,TRADE
VIC1,16/05/2023 14:30,5469.67,143.22,TRADE
VIC1,16/05/2023 14:35,5419.03,120.4,TRADE
VIC1,16/05/2023 14:40,5333.94,105.55,TRADE
VIC1,16/05/2023 14:45,5369.4,89.74,TRADE
VIC1,16/05/2023 14:50,5391.05,104.4,TRADE
VIC1,16/05/2023 14:55,5316.79,142.88,TRADE
VIC1,16/05/2023 15:00,5400.43,145.45,TRADE
VIC1,16/05/2023 15:05,5427.36,89.21,TRADE
VIC1,16/05/2023 15:10,5408.48,97.84,TRADE
VIC1,16/05/2023 15:15,5485.76,111.28,TRADE
VIC1,16/05/2023 15:20,5379.63,104.4,TRADE
VIC1,16/05/2023 15:25,5477.88,113.76,TRADE
VIC1,16/05/2023 15:30,5479.34,101.71,TRADE
VIC1,16/05/2023 15:35,5497.26,114.05,TRADE
VIC1,16/05/2023 15:40,5482.39,114.63,TRADE
VIC1,16/05/2023 15:45,5564.83,150.11,TRADE
VIC1,16/05/2023 15:50,5608.43,147.49,TRADE
VIC1,16/05/2023 15:55,5666.81,149.13,TRADE
VIC1,16/05/2023 16:00,5751.87,197.54,TRADE
VIC1,16/05/2023 16:05,5795.02,152.46,TRADE
VIC1,16/05/2023 16:10,5776.58,201.83,TRADE
VIC1,16/05/2023 16:15,5857.92,262.45,TRADE
VIC1,16/05/2023 16:20,5897.9,202.82,TRADE
VIC1,16/05/2023 16:25,5954.95,150.11,TRADE
VIC1,16/05/2023 16:30,6020.88,276.98,TRADE
VIC1,16/05/2023 16:35,6087.99,182.91,TRADE
VIC1,16/05/2023 16:40,6174.96,172.21,TRADE
VIC1,16/05/2023 16:45,6263.35,259.11,TRADE
VIC1,16/05/2023 16:50,6301.36,275.35,TRADE
VIC1,16/05/2023 16:55,6360.78,286.68,TRADE
VIC1,16/05/2023 17:00,6395,287.02,TRADE
VIC1,16/05/2023 17:05,6481.69,287.13,TRADE
VIC1,16/05/2023 17:10,6563.03,290.25,TRADE
VIC1,16/05/2023 17:15,6565.61,299.5,TRADE
VIC1,16/05/2023 17:20,6645.97,299.5,TRADE
VIC1,16/05/2023 17:25,6750.29,299.5,TRADE
VIC1,16/05/2023 17:30,6790.73,299.5,TRADE
VIC1,16/05/2023 17:35,6883.49,300.27,TRADE
VIC1,16/05/2023 17:40,6841.68,299.5,TRADE
VIC1,16/05/2023 17:45,6949.4,301.58,TRADE
VIC1,16/05/2023 17:50,7051.63,299.5,TRADE
VIC1,16/05/2023 17:55,7111.52,308.98,TRADE
VIC1,16/05/2023 18:00,7063.05,306.06,TRADE
VIC1,16/05/2023 18:05,7080.36,299.5,TRADE
VIC1,16/05/2023 18:10,7108.55,299.5,TRADE
VIC1,16/05/2023 18:15,7100.88,299.5,TRADE
VIC1,16/05/2023 18:20,7003.14,299.5,TRADE
VIC1,16/05/2023 18:25,7036.83,299.5,TRADE
VIC1,16/05/2023 18:30,7092.26,299.5,TRADE
VIC1,16/05/2023 18:35,7048.1,299.5,TRADE
VIC1,16/05/2023 18:40,7025.39,299.5,TRADE
VIC1,16/05/2023 18:45,6968.74,299.5,TRADE
VIC1,16/05/2023 18:50,7015.44,289,TRADE
VIC1,16/05/2023 18:55,6994.79,291.55,TRADE
VIC1,16/05/2023 19:00,6988.36,299.5,TRADE
VIC1,16/05/2023 19:05,6897.04,277.76,TRADE
VIC1,16/05/2023 19:10,6854.21,211.11,TRADE
VIC1,16/05/2023 19:15,6859.46,241.34,TRADE
VIC1,16/05/2023 19:20,6854.36,279.89,TRADE
VIC1,16/05/2023 19:25,6780.15,211.11,TRADE
VIC1,16/05/2023 19:30,6766.81,181.14,TRADE
VIC1,16/05/2023 19:35,6779.72,233.87,TRADE
VIC1,16/05/2023 19:40,6723.48,211.11,TRADE
VIC1,16/05/2023 19:45,6794.66,233.1,TRADE
VIC1,16/05/2023 19:50,6740.08,216.61,TRADE
VIC1,16/05/2023 19:55,6728.05,235.71,TRADE
VIC1,16/05/2023 20:00,6665.79,228.46,TRADE
VIC1,16/05/2023 20:05,6630.72,270.88,TRADE
VIC1,16/05/2023 20:10,6617.11,283.04,TRADE
VIC1,16/05/2023 20:15,6604.38,231.69,TRADE
VIC1,16/05/2023 20:20,6541,185.08,TRADE
VIC1,16/05/2023 20:25,6548.55,186.56,TRADE
VIC1,16/05/2023 20:30,6508.35,188.16,TRADE
VIC1,16/05/2023 20:35,6454.62,189.74,TRADE
VIC1,16/05/2023 20:40,6510.98,246.76,TRADE
VIC1,16/05/2023 20:45,6415.21,229.06,TRADE
VIC1,16/05/2023 20:50,6359.54,186.23,TRADE
VIC1,16/05/2023 20:55,6311.99,168.18,TRADE
VIC1,16/05/2023 21:00,6316.1,165,TRADE
VIC1,16/05/2023 21:05,6239.93,280.66,TRADE
VIC1,16/05/2023 21:10,6210.25,211.11,TRADE
VIC1,16/05/2023 21:15,6220.91,261.36,TRADE
VIC1,16/05/2023 21:20,6131.45,211.11,TRADE
VIC1,16/05/2023 21:25,6170.45,183.16,TRADE
VIC1,16/05/2023 21:30,6121.75,183,TRADE
VIC1,16/05/2023 21:35,6089.37,273.89,TRADE
VIC1,16/05/2023 21:40,6059.71,211.11,TRADE
VIC1,16/05/2023 21:45,5923.82,165,TRADE
VIC1,16/05/2023 21:50,5873.5,150.11,TRADE
VIC1,16/05/2023 21:55,5810.77,150.11,TRADE
VIC1,16/05/2023 22:00,5764.34,150.11,TRADE
VIC1,16/05/2023 22:05,5683.18,165,TRADE
VIC1,16/05/2023 22:10,5689.56,150.11,TRADE
VIC1,16/05/2023 22:15,5690.98,189.98,TRADE
VIC1,16/05/2023 22:20,5648.2,165,TRADE
VIC1,16/05/2023 22:25,5637.7,150.11,TRADE
VIC1,16/05/2023 22:30,5550.89,150.11,TRADE
VIC1,16/05/2023 22:35,5497.93,187.18,TRADE
VIC1,16/05/2023 22:40,5488.33,186.83,TRADE
VIC1,16/05/2023 22:45,5458.48,150.11,TRADE
VIC1,16/05/2023 22:50,5416.46,150.11,TRADE
VIC1,16/05/2023 22:55,5453.05,150.11,TRADE
VIC1,16/05/2023 23:00,5419.79,150.11,TRADE
VIC1,16/05/2023 23:05,5353.08,189.86,TRADE
VIC1,16/05/2023 23:10,5385.46,189.44,TRADE
VIC1,16/05/2023 23:15,5453.2,209.89,TRADE
VIC1,16/05/2023 23:20,5412.21,167.5,TRADE
VIC1,16/05/2023 23:25,5437.93,150.11,TRADE
VIC1,16/05/2023 23:30,5505.1,150.96,TRADE
VIC1,16/05/2023 23:35,5471.68,163.76,TRADE
VIC1,16/05/2023 23:40,5405.11,150.87,TRADE
VIC1,16/05/2023 23:45,5387.49,203.33,TRADE
VIC1,16/05/2023 23:50,5305.89,203.13,TRADE
VIC1,16/05/2023 23:55,5253.43,150.11,TRADE
VIC1,17/05/2023 0:00,5151.06,150.11,TRADE
VIC1,17/05/2023 0:05,5123.9,183.71,TRADE
VIC1,17/05/2023 0:10,5133.09,204.44,TRADE
VIC1,17/05/2023 0:15,5171.68,206.53,TRADE
VIC1,17/05/2023 0:20,5088.3,150.11,TRADE
VIC1,17/05/2023 0:25,5091.39,149.33,TRADE
VIC1,17/05/2023 0:30,5074.87,150.11,TRADE
VIC1,17/05/2023 0:35,5038.1,150.11,TRADE
VIC1,17/05/2023 0:40,5045.7,149.33,TRADE
VIC1,17/05/2023 0:45,4938.78,137.88,TRADE
VIC1,17/05/2023 0:50,4950.27,137.89,TRADE
VIC1,17/05/2023 0:55,4886.74,137.77,TRADE
VIC1,17/05/2023 1:00,4854.81,135.22,TRADE
VIC1,17/05/2023 1:05,4907.91,150.11,TRADE
VIC1,17/05/2023 1:10,4847.25,150.1,TRADE
VIC1,17/05/2023 1:15,4876.15,141.03,TRADE
VIC1,17/05/2023 1:20,4838.86,140.25,TRADE
VIC1,17/05/2023 1:25,4811.07,140.1,TRADE
VIC1,17/05/2023 1:30,4738.74,138.4,TRADE
VIC1,17/05/2023 1:35,4707.23,140.81,TRADE
VIC1,17/05/2023 1:40,4696.95,143.37,TRADE
VIC1,17/05/2023 1:45,4667.2,142.01,TRADE
VIC1,17/05/2023 1:50,4657.24,141.98,TRADE
VIC1,17/05/2023 1:55,4660.02,144.71,TRADE
VIC1,17/05/2023 2:00,4617.43,136.78,TRADE
VIC1,17/05/2023 2:05,4606.91,142.17,TRADE
VIC1,17/05/2023 2:10,4629.82,142.94,TRADE
VIC1,17/05/2023 2:15,4544.19,115.16,TRADE
VIC1,17/05/2023 2:20,4518.14,119.17,TRADE
VIC1,17/05/2023 2:25,4507.17,113.7,TRADE
VIC1,17/05/2023 2:30,4548.09,136.78,TRADE
VIC1,17/05/2023 2:35,4493.23,135.32,TRADE
VIC1,17/05/2023 2:40,4520.85,135,TRADE
VIC1,17/05/2023 2:45,4502.82,127.57,TRADE
VIC1,17/05/2023 2:50,4485.06,113.7,TRADE
VIC1,17/05/2023 2:55,4508.48,136.78,TRADE
VIC1,17/05/2023 3:00,4449.11,113.7,TRADE
VIC1,17/05/2023 3:05,4397.82,103.58,TRADE
VIC1,17/05/2023 3:10,4403.32,136.78,TRADE
VIC1,17/05/2023 3:15,4450.73,140.07,TRADE
VIC1,17/05/2023 3:20,4409.33,136.78,TRADE
VIC1,17/05/2023 3:25,4333.83,134.51,TRADE
VIC1,17/05/2023 3:30,4443.31,141.91,TRADE
VIC1,17/05/2023 3:35,4397.24,133.35,TRADE
VIC1,17/05/2023 3:40,4450.11,138.35,TRADE
VIC1,17/05/2023 3:45,4358.15,134.62,TRADE
VIC1,17/05/2023 3:50,4385.07,136.78,TRADE
VIC1,17/05/2023 3:55,4392.83,134.44,TRADE
VIC1,17/05/2023 4:00,4452.49,143.46,TRADE
VIC1,17/05/2023 4:05,4409.35,135.57,TRADE
VIC1,17/05/2023 4:10,4441.13,136.78,TRADE
VIC1,17/05/2023 4:15,4430.53,136.78,TRADE
VIC1,17/05/2023 4:20,4470.75,143.04,TRADE
VIC1,17/05/2023 4:25,4468.98,141.87,TRADE
VIC1,17/05/2023 4:30,4412.86,141.44,TRADE
VIC1,17/05/2023 4:35,4464.2,143.24,TRADE
VIC1,17/05/2023 4:40,4539.27,146.01,TRADE
VIC1,17/05/2023 4:45,4510.97,144.5,TRADE
VIC1,17/05/2023 4:50,4466.26,143.18,TRADE
VIC1,17/05/2023 4:55,4597.38,207.96,TRADE
VIC1,17/05/2023 5:00,4598.77,144.37,TRADE
VIC1,17/05/2023 5:05,4657.91,145.83,TRADE
VIC1,17/05/2023 5:10,4641.6,150.11,TRADE
VIC1,17/05/2023 5:15,4728.71,209.01,TRADE
VIC1,17/05/2023 5:20,4804.79,216.7,TRADE
VIC1,17/05/2023 5:25,4800.01,132.72,TRADE
VIC1,17/05/2023 5:30,4851.3,150.11,TRADE
VIC1,17/05/2023 5:35,4848.42,143.89,TRADE
VIC1,17/05/2023 5:40,4928.45,146.25,TRADE
VIC1,17/05/2023 5:45,4938.98,143.43,TRADE
VIC1,17/05/2023 5:50,4984.72,146.53,TRADE
VIC1,17/05/2023 5:55,5046.9,146.7,TRADE
VIC1,17/05/2023 6:00,5129.58,150.32,TRADE
VIC1,17/05/2023 6:05,5293.49,150.11,TRADE
VIC1,17/05/2023 6:10,5441.13,164.93,TRADE
VIC1,17/05/2023 6:15,5493.41,252.33,TRADE
VIC1,17/05/2023 6:20,5589.57,207.54,TRADE
VIC1,17/05/2023 6:25,5691.25,214.89,TRADE
VIC1,17/05/2023 6:30,5753.19,295.51,TRADE
VIC1,17/05/2023 6:35,5795.78,150.11,TRADE
VIC1,17/05/2023 6:40,5915.24,261.63,TRADE
VIC1,17/05/2023 6:45,6021.82,252.74,TRADE
VIC1,17/05/2023 6:50,6086.43,250.39,TRADE
VIC1,17/05/2023 6:55,6180.61,267.31,TRADE
VIC1,17/05/2023 7:00,6322.16,239.76,TRADE
VIC1,17/05/2023 7:05,6414.34,253,TRADE
VIC1,17/05/2023 7:10,6400.64,165,TRADE
VIC1,17/05/2023 7:15,6571.24,182.75,TRADE
VIC1,17/05/2023 7:20,6605.34,150.11,TRADE
VIC1,17/05/2023 7:25,6695.74,165,TRADE
VIC1,17/05/2023 7:30,6738.54,165,TRADE
VIC1,17/05/2023 7:35,6795.35,165,TRADE
VIC1,17/05/2023 7:40,6780.35,153.59,TRADE
VIC1,17/05/2023 7:45,6855.87,150.11,TRADE
VIC1,17/05/2023 7:50,6896.64,150.11,TRADE
VIC1,17/05/2023 7:55,6895.49,169.5,TRADE
VIC1,17/05/2023 8:00,6876.18,165,TRADE
VIC1,17/05/2023 8:05,6859.86,196.44,TRADE
VIC1,17/05/2023 8:10,6841.1,172.99,TRADE
VIC1,17/05/2023 8:15,6820.13,196.9,TRADE
VIC1,17/05/2023 8:20,6752.45,150.11,TRADE
VIC1,17/05/2023 8:25,6693.25,175.88,TRADE
VIC1,17/05/2023 8:30,6639.55,172.77,TRADE
VIC1,17/05/2023 8:35,6585.04,154.29,TRADE
VIC1,17/05/2023 8:40,6467.44,150.11,TRADE
VIC1,17/05/2023 8:45,6436.05,158.34,TRADE
VIC1,17/05/2023 8:50,6404.85,190.93,TRADE
VIC1,17/05/2023 8:55,6387.19,175.5,TRADE
VIC1,17/05/2023 9:00,6309.51,157.73,TRADE
VIC1,17/05/2023 9:05,6300.18,155.26,TRADE
VIC1,17/05/2023 9:10,6276.53,160.37,TRADE
VIC1,17/05/2023 9:15,6184.97,110.11,TRADE
VIC1,17/05/2023 9:20,6174.02,123.01,TRADE
VIC1,17/05/2023 9:25,6117.32,110.11,TRADE
VIC1,17/05/2023 9:30,6078.59,119.6,TRADE
VIC1,17/05/2023 9:35,5926.36,130.15,TRADE
VIC1,17/05/2023 9:40,5920.9,119.18,TRADE
VIC1,17/05/2023 9:45,5880.34,129.73,TRADE
VIC1,17/05/2023 9:50,5819.29,123.93,TRADE
VIC1,17/05/2023 9:55,5720.49,117.59,TRADE
VIC1,17/05/2023 10:00,5654.5,110.11,TRADE
VIC1,17/05/2023 10:05,5604.86,131.27,TRADE
VIC1,17/05/2023 10:10,5518.44,79.72,TRADE
VIC1,17/05/2023 10:15,5442.11,110.11,TRADE
VIC1,17/05/2023 10:20,5371.24,98,TRADE
VIC1,17/05/2023 10:25,5300.78,105.37,TRADE
VIC1,17/05/2023 10:30,5213.18,71.5,TRADE
VIC1,17/05/2023 10:35,5148.53,51.8,TRADE
VIC1,17/05/2023 10:40,5110.03,80.74,TRADE
VIC1,17/05/2023 10:45,5071.39,71.48,TRADE
VIC1,17/05/2023 10:50,4941.25,69.14,TRADE
VIC1,17/05/2023 10:55,4956.45,68.76,TRADE
VIC1,17/05/2023 11:00,4880.56,77.74,TRADE
VIC1,17/05/2023 11:05,4842.29,77.23,TRADE
VIC1,17/05/2023 11:10,4814.24,88.51,TRADE
VIC1,17/05/2023 11:15,4781.42,73.46,TRADE
VIC1,17/05/2023 11:20,4736.17,67.09,TRADE
VIC1,17/05/2023 11:25,4704.89,19.11,TRADE
VIC1,17/05/2023 11:30,4651.19,34.4,TRADE
VIC1,17/05/2023 11:35,4646.31,65.66,TRADE
VIC1,17/05/2023 11:40,4603.03,75.68,TRADE
VIC1,17/05/2023 11:45,4609.54,59.9,TRADE
VIC1,17/05/2023 11:50,4556.69,33.53,TRADE
VIC1,17/05/2023 11:55,4559.24,61.38,TRADE
VIC1,17/05/2023 12:00,4541.93,19.11,TRADE
VIC1,17/05/2023 12:05,4558.07,18.92,TRADE
VIC1,17/05/2023 12:10,4564.96,32.47,TRADE
VIC1,17/05/2023 12:15,4505.96,62.54,TRADE
VIC1,17/05/2023 12:20,4506.82,59.96,TRADE
VIC1,17/05/2023 12:25,4541.18,72.17,TRADE
VIC1,17/05/2023 12:30,4516.19,55.44,TRADE
VIC1,17/05/2023 12:35,4493.87,55.86,TRADE
VIC1,17/05/2023 12:40,4471.74,51.61,TRADE
VIC1,17/05/2023 12:45,4510.86,57.97,TRADE
VIC1,17/05/2023 12:50,4490.86,75.04,TRADE
VIC1,17/05/2023 12:55,4512.93,102.79,TRADE
VIC1,17/05/2023 13:00,4480.88,74.71,TRADE
VIC1,17/05/2023 13:05,4529.37,92.99,TRADE
VIC1,17/05/2023 13:10,4514.79,100.58,TRADE
VIC1,17/05/2023 13:15,4531.97,77.51,TRADE
VIC1,17/05/2023 13:20,4558.08,95,TRADE
VIC1,17/05/2023 13:25,4572.06,96.95,TRADE
VIC1,17/05/2023 13:30,4587.74,96.04,TRADE
VIC1,17/05/2023 13:35,4566.08,95.65,TRADE
VIC1,17/05/2023 13:40,4602.09,97.33,TRADE
VIC1,17/05/2023 13:45,4600.53,113.71,TRADE
VIC1,17/05/2023 13:50,4620.18,93.47,TRADE
VIC1,17/05/2023 13:55,4642.73,107.79,TRADE
VIC1,17/05/2023 14:00,4628.84,108.31,TRADE
VIC1,17/05/2023 14:05,4690.57,81.01,TRADE
VIC1,17/05/2023 14:10,4724.97,95.88,TRADE
VIC1,17/05/2023 14:15,4736.24,91.2,TRADE
VIC1,17/05/2023 14:20,4750.52,91.58,TRADE
VIC1,17/05/2023 14:25,4767.25,97.51,TRADE
VIC1,17/05/2023 14:30,4748.61,82.52,TRADE
VIC1,17/05/2023 14:35,4788.18,95.33,TRADE
VIC1,17/05/2023 14:40,4839.72,96.87,TRADE
VIC1,17/05/2023 14:45,4830.39,85.61,TRADE
VIC1,17/05/2023 14:50,4841.05,96.17,TRADE
VIC1,17/05/2023 14:55,4884.05,98.37,TRADE
VIC1,17/05/2023 15:00,4926.5,96.97,TRADE
VIC1,17/05/2023 15:05,4970.34,97.11,TRADE
VIC1,17/05/2023 15:10,5000.69,85.52,TRADE
VIC1,17/05/2023 15:15,5048.22,66.87,TRADE
VIC1,17/05/2023 15:20,5147.81,101.84,TRADE
VIC1,17/05/2023 15:25,5174.12,106.63,TRADE
VIC1,17/05/2023 15:30,5192.11,108.44,TRADE
VIC1,17/05/2023 15:35,5262.17,88.44,TRADE
VIC1,17/05/2023 15:40,5298.02,104.98,TRADE
VIC1,17/05/2023 15:45,5396.14,103.28,TRADE
VIC1,17/05/2023 15:50,5467.92,113.64,TRADE
VIC1,17/05/2023 15:55,5539.44,150.11,TRADE
VIC1,17/05/2023 16:00,5646.99,294.9,TRADE
VIC1,17/05/2023 16:05,5672.77,125.73,TRADE
VIC1,17/05/2023 16:10,5793.98,150.11,TRADE
VIC1,17/05/2023 16:15,5822.02,151.99,TRADE
VIC1,17/05/2023 16:20,5894.5,292.95,TRADE
VIC1,17/05/2023 16:25,5958.26,289.9,TRADE
VIC1,17/05/2023 16:30,6045.56,282.31,TRADE
VIC1,17/05/2023 16:35,6078.75,269.53,TRADE
VIC1,17/05/2023 16:40,6102.92,176.42,TRADE
VIC1,17/05/2023 16:45,6177.81,164.62,TRADE
VIC1,17/05/2023 16:50,6259.62,281.65,TRADE
VIC1,17/05/2023 16:55,6331.66,272.08,TRADE
VIC1,17/05/2023 17:00,6415.35,283.3,TRADE
VIC1,17/05/2023 17:05,6490.7,176.9,TRADE
VIC1,17/05/2023 17:10,6588.79,272.71,TRADE
VIC1,17/05/2023 17:15,6654.04,207.42,TRADE
VIC1,17/05/2023 17:20,6757.41,273.28,TRADE
VIC1,17/05/2023 17:25,6928.13,283.91,TRADE
VIC1,17/05/2023 17:30,6968.01,281.69,TRADE
VIC1,17/05/2023 17:35,7020.64,110.11,TRADE
VIC1,17/05/2023 17:40,7088.78,110.11,TRADE
VIC1,17/05/2023 17:45,7063.96,110.11,TRADE
VIC1,17/05/2023 17:50,7225.99,154.05,TRADE
VIC1,17/05/2023 17:55,7239.93,173.78,TRADE
VIC1,17/05/2023 18:00,7290.95,290.94,TRADE
VIC1,17/05/2023 18:05,7284.39,210.14,TRADE
VIC1,17/05/2023 18:10,7181.26,206.5,TRADE
VIC1,17/05/2023 18:15,7197.63,174.82,TRADE
VIC1,17/05/2023 18:20,7203.95,161.77,TRADE
VIC1,17/05/2023 18:25,7194.08,157.21,TRADE
VIC1,17/05/2023 18:30,7188.52,155.01,TRADE
VIC1,17/05/2023 18:35,7214.04,162.6,TRADE
VIC1,17/05/2023 18:40,7141.27,299.5,TRADE
VIC1,17/05/2023 18:45,7208.83,270.82,TRADE
VIC1,17/05/2023 18:50,7187.13,260.13,TRADE
VIC1,17/05/2023 18:55,7193.21,207.82,TRADE
VIC1,17/05/2023 19:00,7168.25,166.75,TRADE
VIC1,17/05/2023 19:05,7120.82,265.27,TRADE
VIC1,17/05/2023 19:10,7028.59,213.65,TRADE
VIC1,17/05/2023 19:15,6980.5,210.23,TRADE
VIC1,17/05/2023 19:20,7030.69,208.58,TRADE
VIC1,17/05/2023 19:25,6979.81,162.98,TRADE
VIC1,17/05/2023 19:30,6938.95,155.94,TRADE
VIC1,17/05/2023 19:35,6961.47,212.09,TRADE
VIC1,17/05/2023 19:40,6968.26,214.33,TRADE
VIC1,17/05/2023 19:45,6945.44,161.09,TRADE
VIC1,17/05/2023 19:50,6942.96,203.17,TRADE
VIC1,17/05/2023 19:55,6880.02,158.62,TRADE
VIC1,17/05/2023 20:00,6847.71,157.33,TRADE
VIC1,17/05/2023 20:05,6821.87,225.65,TRADE
VIC1,17/05/2023 20:10,6755.29,193.21,TRADE
